CVE,V_CLASSIFICATION,VULNERABILITY_URL,P_COMMIT,FilePath,BeginLine,EndLine,Patched,Occurrence,Affected
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,231c56760c1e2ded21ad96bbb860b1f08c556c7a,resolv/nss_dns/dns-network.c,\N,\N,2,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,231c56760c1e2ded21ad96bbb860b1f08c556c7a,resolv/nss_dns/dns-network.c,150,234,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,231c56760c1e2ded21ad96bbb860b1f08c556c7a,resolv/nss_dns/dns-network.c,240,466,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1852,1856,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,175,219,2,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1549,1558,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1900,1909,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1912,1921,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1952,2315,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,2318,2325,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,307,1293,1,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,136,169,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1532,1537,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1540,1545,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1346,1388,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,2328,2665,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1803,1810,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1861,1883,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,\N,\N,2,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1479,1529,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1924,1935,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1561,1800,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1846,1850,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,ecd8b842cf37ea112e59cd9085ff1f1b6e208ae0,sysdeps/posix/getaddrinfo.c,1938,1949,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,\N,\N,2,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,1390,1423,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,1313,1326,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,1313,1326,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,200,210,2,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,\N,\N,2,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,1427,1431,0,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,\N,\N,2,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,\N,\N,2,after,0
CVE-2019-6488,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=24097,82d0b4a4d76db554eb6757acb790fcea30b19965,posix/glob.c,1333,1385,0,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,1166,1179,0,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,1166,1179,0,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,136,146,0,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,285,1158,1,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,1240,1479,0,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,184,205,0,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,222,228,0,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,250,271,0,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,1186,1234,0,after,0
CVE-2019-7309,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24155,3f635fb43389b54f682fc9ed2acc0b2aaf4a923d,posix/glob.c,107,117,0,after,0
CVE-2019-9169,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24114,583dd860d5b833037175247230a328f0050dbfe9,resolv/res_mkquery.c,\N,\N,2,after,0
CVE-2019-9169,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24114,583dd860d5b833037175247230a328f0050dbfe9,resolv/res_query.c,\N,\N,2,after,0
CVE-2019-9169,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24114,583dd860d5b833037175247230a328f0050dbfe9,resolv/res_mkquery.c,196,268,1,after,0
CVE-2019-9169,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24114,583dd860d5b833037175247230a328f0050dbfe9,resolv/res_query.c,322,333,0,after,0
CVE-2019-9169,Undefined,https://sourceware.org/bugzilla/show_bug.cgi?id=24114,583dd860d5b833037175247230a328f0050dbfe9,resolv/res_query.c,322,333,0,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,1166,1179,0,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,1166,1179,0,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,136,146,0,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,285,1158,1,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,1240,1479,0,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,184,205,0,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,222,228,0,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,250,271,0,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,1186,1234,0,after,0
CVE-2020-1751,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=25423,d93769405996dfc11d216ddbe415946617b5a494,posix/glob.c,107,117,0,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,3022,3077,1,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,5338,5361,0,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,3255,3324,0,after,0
CVE-2020-1752,>Memory Corruption<,https://sourceware.org/bugzilla/show_bug.cgi?id=25414,ddc650e9b3dc916eab417ce9f79e67337b05035c,malloc/malloc.c,1880,1885,0,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,3029,3084,0,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,5358,5381,0,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,3262,3331,0,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,1887,1892,0,after,0
CVE-2020-27618,>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=19519#c21,91927b7c76437db860cd86a7714476b56bb39d07,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,220,243,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,246,310,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,623,772,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,1845,2156,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,803,1348,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,2198,2261,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,352,379,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,2166,2196,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,597,620,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,496,593,1,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,318,345,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,386,493,1,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,182,217,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,119,179,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,775,796,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,1695,1841,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,1396,1686,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eec0f4218cda936a6ab8f543e90b96b196df3fc2,elf/dl-load.c,1351,1386,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,3029,3084,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,5358,5381,0,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,\N,\N,2,after,0
CVE-2020-6096,>Memory Corruption<>Execute code<,https://sourceware.org/bugzilla/show_bug.cgi?id=25620,eca1b233322914d9013f3ee4aabecaadc9245abd,malloc/malloc.c,3262,3331,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/inet_addr.c,181,194,2,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,nss/digits_dots.c,\N,\N,2,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,nss/digits_dots.c,61,296,1,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/res_init.c,605,628,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/res_init.c,552,597,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/res_init.c,212,222,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1693,1697,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,197,241,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,resolv/res_init.c,228,247,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1390,1399,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1741,1750,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1753,1762,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,1793,2156,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,2159,2166,0,after,0
CVE-2021-27645,>Memory Corruption<>Denial of service<,https://sourceware.org/bugzilla/show_bug.cgi?id=27462,dca565886b5e8bd7966e15f0ca42ee5cff686673,sysdeps/posix/getaddrinfo.c,341,1134,1,after,0
